hkjc_team_id,hkjc_name_en,hkjc_name_ch,cohort,external_source,external_team_id,external_name,evidence_class,confirmed,confidence,source_url,source_timestamp,fetched_at,raw_context
50003246,Uzbekistan AM,烏茲別克男亞足,U23,fotmob,613636,Uzbekistan U23,CONFIRMED_FACT,true,0.768,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T13:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5575"",""fotmob_match_id"":6052539}"
50623690,Philippines AM,菲律賓男亞足,U23,fotmob,624266,Philippines U23,CONFIRMED_FACT,true,0.76,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T13:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5576"",""fotmob_match_id"":6052540}"
50001842,Kuwait AM,科威特男亞足,U23,fotmob,608810,Kuwait U23,CONFIRMED_FACT,true,0.76,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T13:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5576"",""fotmob_match_id"":6052540}"
50355619,Inter Milan Women,國際米蘭女足,WOMEN,fotmob,1184314,Inter (W),CONFIRMED_FACT,true,0.892,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5605"",""fotmob_match_id"":6148611}"
50353888,Hacken Women,赫根女足,WOMEN,fotmob,181464,BK Häcken (W),CONFIRMED_FACT,true,0.892,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5605"",""fotmob_match_id"":6148611}"
50355608,Bayern Munich Women,拜仁慕尼黑女足,WOMEN,fotmob,671935,Bayern München (W),CONFIRMED_FACT,true,0.944,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5606"",""fotmob_match_id"":6148576}"
50355604,Manchester City Women,曼城女足,WOMEN,fotmob,231488,Manchester City (W),CONFIRMED_FACT,true,0.944,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5606"",""fotmob_match_id"":6148576}"
50003369,Wigan,韋根,SENIOR,fotmob,8528,Wigan Athletic,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T02:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5591"",""fotmob_match_id"":6014860}"
50000471,Blackpool,黑池,SENIOR,fotmob,8483,Blackpool,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T02:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5591"",""fotmob_match_id"":6014860}"
50002326,Oldham,奧咸,SENIOR,fotmob,9785,Oldham Athletic,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T02:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5621"",""fotmob_match_id"":6015572}"
50001248,Fleetwood,費列活特,SENIOR,fotmob,45723,Fleetwood Town,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T02:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5621"",""fotmob_match_id"":6015572}"
50355620,Juventus Women,祖雲達斯女足,WOMEN,fotmob,956623,Juventus (W),CONFIRMED_FACT,true,0.937,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T03:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5628"",""fotmob_match_id"":6148599}"
