fetched_at_hkt,hkjc_event_id,kickoff_hkt,home_id,away_id,home,away,h2h_games,home_wins,draws,away_wins,home_goals,away_goals,avg_total_goals,last5,meetings_json,source,quality
2026-09-25T09:40:04+08:00,FB5796,2026-09-27T00:30:00+08:00,50003058,50000644,Tenerife,Cadiz,5,2,2,1,7,6,2.60,HDHDA,"[{""source_event_id"":4522144,""date"":""2025-03-23T17:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Tenerife"",""away"":""Cádiz"",""home_team_id"":""9867"",""away_team_id"":""8385"",""home_goals"":2,""away_goals"":1,""current_home_goals"":2,""current_away_goals"":1,""result"":""H""},{""source_event_id"":4521845,""date"":""2024-08-31T17:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Cádiz"",""away"":""Tenerife"",""home_team_id"":""8385"",""away_team_id"":""9867"",""home_goals"":2,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":2,""result"":""D""},{""source_event_id"":3094631,""date"":""2020-06-27T17:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Cádiz"",""away"":""Tenerife"",""home_team_id"":""8385"",""away_team_id"":""9867"",""home_goals"":0,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":0,""result"":""H""},{""source_event_id"":3094419,""date"":""2019-11-17T20:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Tenerife"",""away"":""Cádiz"",""home_team_id"":""9867"",""away_team_id"":""8385"",""home_goals"":1,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":1,""result"":""D""},{""source_event_id"":2845664,""date"":""2019-02-16T19:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Cádiz"",""away"":""Tenerife"",""home_team_id"":""8385"",""away_team_id"":""9867"",""home_goals"":2,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":2,""result"":""A""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5803,2026-09-27T00:30:00+08:00,50602800,50002691,Celta Fortuna,Sabadell,2,1,0,1,5,4,4.50,AH,"[{""source_event_id"":4259681,""date"":""2024-01-21T11:00:00.000Z"",""tournament"":""Primera Federacion - Group 1"",""home"":""Sabadell"",""away"":""Celta Fortuna"",""home_team_id"":""4033"",""away_team_id"":""161743"",""home_goals"":2,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":2,""result"":""A""},{""source_event_id"":4259947,""date"":""2023-10-28T14:00:00.000Z"",""tournament"":""Primera Federacion - Group 1"",""home"":""Celta Fortuna"",""away"":""Sabadell"",""home_team_id"":""161743"",""away_team_id"":""4033"",""home_goals"":4,""away_goals"":2,""current_home_goals"":4,""current_away_goals"":2,""result"":""H""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5732,2026-09-27T02:00:00+08:00,50001074,50002361,Emmen,Oss,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5733,2026-09-27T02:00:00+08:00,50001984,50001534,Maastricht,Helmond,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5734,2026-09-27T02:00:00+08:00,50003336,50003297,Volendam,Venlo,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5735,2026-09-27T02:00:00+08:00,50002644,50002561,Roda,RKC Waalwijk,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5736,2026-09-27T02:00:00+08:00,50002197,50001157,NAC,FC Eindhoven,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5748,2026-09-27T02:45:00+08:00,50001076,50002894,England,Spain,5,1,1,3,7,10,3.40,AHADA,"[{""source_event_id"":4043985,""date"":""2024-07-14T19:00:00.000Z"",""tournament"":""EURO"",""home"":""Spain"",""away"":""England"",""home_team_id"":""6720"",""away_team_id"":""8491"",""home_goals"":2,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":2,""result"":""A""},{""source_event_id"":2710706,""date"":""2018-10-15T18:45:00.000Z"",""tournament"":""UEFA Nations League A Grp. 3"",""home"":""Spain"",""away"":""England"",""home_team_id"":""6720"",""away_team_id"":""8491"",""home_goals"":2,""away_goals"":3,""current_home_goals"":3,""current_away_goals"":2,""result"":""H""},{""source_event_id"":2710703,""date"":""2018-09-08T18:45:00.000Z"",""tournament"":""UEFA Nations League A Grp. 3"",""home"":""England"",""away"":""Spain"",""home_team_id"":""8491"",""away_team_id"":""6720"",""home_goals"":1,""away_goals"":2,""current_home_goals"":1,""current_away_goals"":2,""result"":""A""},{""source_event_id"":2351403,""date"":""2016-11-15T20:00:00.000Z"",""tournament"":""Friendlies"",""home"":""England"",""away"":""Spain"",""home_team_id"":""8491"",""away_team_id"":""6720"",""home_goals"":2,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":2,""result"":""D""},{""source_event_id"":2103723,""date"":""2015-11-13T19:45:00.000Z"",""tournament"":""Friendlies"",""home"":""Spain"",""away"":""England"",""home_team_id"":""6720"",""away_team_id"":""8491"",""home_goals"":2,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":2,""result"":""A""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5749,2026-09-27T02:45:00+08:00,50000917,50000895,Czechia,Croatia,5,0,3,2,6,12,3.60,DADDA,"[{""source_event_id"":4689375,""date"":""2025-10-09T18:45:00.000Z"",""tournament"":""World Cup Qualification UEFA 1st Round Grp. L"",""home"":""Czechia"",""away"":""Croatia"",""home_team_id"":""8496"",""away_team_id"":""10155"",""home_goals"":0,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":0,""result"":""D""},{""source_event_id"":4689370,""date"":""2025-06-09T18:45:00.000Z"",""tournament"":""World Cup Qualification UEFA 1st Round Grp. L"",""home"":""Croatia"",""away"":""Czechia"",""home_team_id"":""10155"",""away_team_id"":""8496"",""home_goals"":5,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":5,""result"":""A""},{""source_event_id"":3230658,""date"":""2021-06-18T16:00:00.000Z"",""tournament"":""EURO Grp. D"",""home"":""Croatia"",""away"":""Czechia"",""home_team_id"":""10155"",""away_team_id"":""8496"",""home_goals"":1,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":1,""result"":""D""},{""source_event_id"":1695441,""date"":""2016-06-17T16:00:00.000Z"",""tournament"":""EURO Grp. D"",""home"":""Czechia"",""away"":""Croatia"",""home_team_id"":""8496"",""away_team_id"":""10155"",""home_goals"":2,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":2,""result"":""D""},{""source_event_id"":962393,""date"":""2011-02-09T16:45:00.000Z"",""tournament"":""Friendlies"",""home"":""Croatia"",""away"":""Czechia"",""home_team_id"":""10155"",""away_team_id"":""8496"",""home_goals"":4,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":4,""result"":""A""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5750,2026-09-27T02:45:00+08:00,50000122,50000430,Albania,Belarus,5,3,1,1,6,4,2.00,HHDHA,"[{""source_event_id"":3287039,""date"":""2020-11-18T15:00:00.000Z"",""tournament"":""UEFA Nations League C Grp. 1"",""home"":""Albania"",""away"":""Belarus"",""home_team_id"":""10024"",""away_team_id"":""10057"",""home_goals"":3,""away_goals"":2,""current_home_goals"":3,""current_away_goals"":2,""result"":""H""},{""source_event_id"":3287029,""date"":""2020-09-04T18:45:00.000Z"",""tournament"":""UEFA Nations League C Grp. 1"",""home"":""Belarus"",""away"":""Albania"",""home_team_id"":""10057"",""away_team_id"":""10024"",""home_goals"":0,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":0,""result"":""H""},{""source_event_id"":1610031,""date"":""2013-11-15T16:00:00.000Z"",""tournament"":""Friendlies"",""home"":""Belarus"",""away"":""Albania"",""home_team_id"":""10057"",""away_team_id"":""10024"",""home_goals"":0,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":0,""result"":""D""},{""source_event_id"":812911,""date"":""2011-03-26T19:00:00.000Z"",""tournament"":""EURO qualification grp. D"",""home"":""Albania"",""away"":""Belarus"",""home_team_id"":""10024"",""away_team_id"":""10057"",""home_goals"":1,""away_goals"":0,""current_home_goals"":1,""current_away_goals"":0,""result"":""H""},{""source_event_id"":812909,""date"":""2010-10-12T17:30:00.000Z"",""tournament"":""EURO qualification grp. D"",""home"":""Belarus"",""away"":""Albania"",""home_team_id"":""10057"",""away_team_id"":""10024"",""home_goals"":2,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":2,""result"":""A""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5752,2026-09-27T02:45:00+08:00,50002287,50003019,North Macedonia,Switzerland,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5755,2026-09-27T02:45:00+08:00,50002857,50002138,Slovakia,Moldova,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5783,2026-09-27T10:00:00+08:00,50283457,50000231,Oakland Roots,Phoenix Rising,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5789,2026-09-27T10:00:00+08:00,50002348,50002461,Orange County SC,Pittsburgh Riverhounds,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5687,2026-09-27T18:00:00+08:00,50001343,50001589,Gangwon FC,Incheon Utd,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,NO_PREVIOUS_H2H_IN_AVAILABLE_HISTORY
2026-09-25T09:40:04+08:00,FB5797,2026-09-27T20:00:00+08:00,50003261,50000837,Valladolid,Cordoba,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5737,2026-09-27T20:30:00+08:00,50000940,50000947,De Graafschap,Den Bosch,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5798,2026-09-27T22:15:00+08:00,50002016,50000156,Mallorca,Almeria,5,2,2,1,5,5,2.00,DDAHH,"[{""source_event_id"":4205709,""date"":""2024-05-19T17:00:00.000Z"",""tournament"":""LaLiga"",""home"":""Mallorca"",""away"":""Almería"",""home_team_id"":""8661"",""away_team_id"":""9865"",""home_goals"":2,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":2,""result"":""D""},{""source_event_id"":4205503,""date"":""2023-12-17T13:00:00.000Z"",""tournament"":""LaLiga"",""home"":""Almería"",""away"":""Mallorca"",""home_team_id"":""9865"",""away_team_id"":""8661"",""home_goals"":0,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":0,""result"":""D""},{""source_event_id"":3918283,""date"":""2023-05-20T16:30:00.000Z"",""tournament"":""LaLiga"",""home"":""Almería"",""away"":""Mallorca"",""home_team_id"":""9865"",""away_team_id"":""8661"",""home_goals"":3,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":3,""result"":""A""},{""source_event_id"":3917986,""date"":""2022-09-17T12:00:00.000Z"",""tournament"":""LaLiga"",""home"":""Mallorca"",""away"":""Almería"",""home_team_id"":""8661"",""away_team_id"":""9865"",""home_goals"":1,""away_goals"":0,""current_home_goals"":1,""current_away_goals"":0,""result"":""H""},{""source_event_id"":3424788,""date"":""2021-02-21T15:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Mallorca"",""away"":""Almería"",""home_team_id"":""8661"",""away_team_id"":""9865"",""home_goals"":2,""away_goals"":0,""current_home_goals"":2,""current_away_goals"":0,""result"":""H""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5808,2026-09-28T00:00:00+08:00,50240649,50001807,Spain Women U20,Korea DPR Women U20,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,NO_PREVIOUS_H2H_IN_AVAILABLE_HISTORY
2026-09-25T09:40:04+08:00,FB5799,2026-09-28T00:30:00+08:00,50001060,50001872,Eibar,Las Palmas,5,1,2,2,7,8,3.00,HAADD,"[{""source_event_id"":4837839,""date"":""2026-03-29T12:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Eibar"",""away"":""Las Palmas"",""home_team_id"":""8372"",""away_team_id"":""8306"",""home_goals"":3,""away_goals"":1,""current_home_goals"":3,""current_away_goals"":1,""result"":""H""},{""source_event_id"":4837601,""date"":""2025-10-19T19:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Las Palmas"",""away"":""Eibar"",""home_team_id"":""8306"",""away_team_id"":""8372"",""home_goals"":3,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":3,""result"":""A""},{""source_event_id"":3918732,""date"":""2023-05-08T19:00:00.000Z"",""tournament"":""LaLiga2"",""home"":""Eibar"",""away"":""Las Palmas"",""home_team_id"":""8372"",""away_team_id"":""8306"",""home_goals"":0,""away_goals"":1,""current_home_goals"":0,""current_away_goals"":1,""result"":""A""},{""source_event_id"":3918484,""date"":""2022-11-06T17:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Las Palmas"",""away"":""Eibar"",""home_team_id"":""8306"",""away_team_id"":""8372"",""home_goals"":1,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":1,""result"":""D""},{""source_event_id"":3631496,""date"":""2022-04-15T16:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Eibar"",""away"":""Las Palmas"",""home_team_id"":""8372"",""away_team_id"":""8306"",""home_goals"":2,""away_goals"":2,""current_home_goals"":2,""current_away_goals"":2,""result"":""D""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5800,2026-09-28T00:30:00+08:00,50000597,50267252,Burgos,CD Eldense,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5801,2026-09-28T03:00:00+08:00,50002367,50001417,Oviedo,Gijon,0,0,0,0,0,0,,,[],HKJC accumulated matchResult history,HISTORY_PARTIAL
2026-09-25T09:40:04+08:00,FB5793,2026-09-28T03:58:00+08:00,50002565,50000481,Racing Club,Boca Juniors,5,2,3,0,5,2,1.40,DDHDH,"[{""source_event_id"":5115958,""date"":""2026-08-24T00:30:00.000Z"",""tournament"":""Liga Profesional"",""home"":""Racing Club"",""away"":""Boca Juniors"",""home_team_id"":""10080"",""away_team_id"":""10077"",""home_goals"":1,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":1,""result"":""D""},{""source_event_id"":5101956,""date"":""2026-02-20T23:00:00.000Z"",""tournament"":""Liga Profesional"",""home"":""Boca Juniors"",""away"":""Racing Club"",""home_team_id"":""10077"",""away_team_id"":""10080"",""home_goals"":0,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":0,""result"":""D""},{""source_event_id"":5079142,""date"":""2025-12-07T22:00:00.000Z"",""tournament"":""Liga Profesional Clausura Playoff"",""home"":""Boca Juniors"",""away"":""Racing Club"",""home_team_id"":""10077"",""away_team_id"":""10080"",""home_goals"":0,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":0,""result"":""H""},{""source_event_id"":4698472,""date"":""2025-08-09T19:30:00.000Z"",""tournament"":""Liga Profesional Clausura"",""home"":""Boca Juniors"",""away"":""Racing Club"",""home_team_id"":""10077"",""away_team_id"":""10080"",""home_goals"":1,""away_goals"":1,""current_home_goals"":1,""current_away_goals"":1,""result"":""D""},{""source_event_id"":4697901,""date"":""2025-02-09T01:15:00.000Z"",""tournament"":""Liga Profesional Apertura"",""home"":""Racing Club"",""away"":""Boca Juniors"",""home_team_id"":""10080"",""away_team_id"":""10077"",""home_goals"":2,""away_goals"":0,""current_home_goals"":2,""current_away_goals"":0,""result"":""H""}]",FOTMOB verified direct H2H,H2H_OK
2026-09-25T09:40:04+08:00,FB5802,2026-09-29T02:30:00+08:00,50001888,50000687,Leganes,Castellon,4,0,1,3,0,5,1.25,AADA,"[{""source_event_id"":4837729,""date"":""2026-01-16T19:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Castellón"",""away"":""Leganés"",""home_team_id"":""10279"",""away_team_id"":""7854"",""home_goals"":2,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":2,""result"":""A""},{""source_event_id"":4837566,""date"":""2025-09-29T18:30:00.000Z"",""tournament"":""LaLiga2"",""home"":""Leganés"",""away"":""Castellón"",""home_team_id"":""7854"",""away_team_id"":""10279"",""home_goals"":0,""away_goals"":1,""current_home_goals"":0,""current_away_goals"":1,""result"":""A""},{""source_event_id"":3424718,""date"":""2021-03-06T17:15:00.000Z"",""tournament"":""LaLiga2"",""home"":""Leganés"",""away"":""Castellón"",""home_team_id"":""7854"",""away_team_id"":""10279"",""home_goals"":0,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":0,""result"":""D""},{""source_event_id"":3424465,""date"":""2020-10-04T16:15:00.000Z"",""tournament"":""LaLiga2"",""home"":""Castellón"",""away"":""Leganés"",""home_team_id"":""10279"",""away_team_id"":""7854"",""home_goals"":2,""away_goals"":0,""current_home_goals"":0,""current_away_goals"":2,""result"":""A""}]",FOTMOB verified direct H2H,H2H_OK
